iteration,before,after,diff
572,614848648,614849495,847
573,614849764,614850611,847
574,614850878,614851725,847
575,614851993,614852841,848
576,614853107,614853953,846
577,614854221,614855065,844
578,614855332,614856177,845
579,614856445,614857290,845
580,614857555,614858400,845
581,614858668,614859513,845
582,614859780,614860625,845
583,614860890,614861735,845
584,614862000,614862845,845
585,614863111,614863957,846
586,614864222,614865069,847
587,614865337,614866182,845
588,614866449,614867294,845
589,614872412,614873286,874
590,614873564,614874415,851
591,614874683,614875531,848
592,614875797,614876641,844
593,614876906,614877754,848
594,614878018,614878867,849
595,614879130,614879977,847
596,614880244,614881096,852
597,614881364,614882212,848
598,614882480,614883327,847
599,614883595,614884439,844
600,614884706,614885549,843
601,614885818,614886660,842
602,614886927,614887776,849
603,614888043,614888885,842
604,614889151,614889994,843
605,614890260,614891104,844
606,614891370,614892216,846
607,614892480,614893325,845
608,614893592,614894436,844
609,614894704,614895550,846
610,614895816,614896659,843
611,614896925,614897769,844
612,614898034,614898882,848
613,614899148,614899995,847
614,614900261,614901113,852
615,614901380,614902227,847
616,614902492,614903341,849
617,614903609,614904459,850
618,614904725,614905576,851
619,614905849,614906693,844
620,614906962,614907806,844
621,614908073,614908921,848
622,614909188,614910039,851
623,614910303,614911152,849
624,614911418,614912268,850
625,614912534,614913383,849
626,614913650,614914503,853
627,614914768,614915617,849
628,614915883,614916731,848
629,614916999,614917844,845
630,614918110,614918953,843
631,614919220,614920067,847
632,614920331,614921180,849
633,614921446,614922294,848
634,614922559,614923407,848
635,614923673,614924515,842
636,614924782,614925627,845
637,614925893,614926741,848
638,614927006,614927853,847
639,614928120,614928965,845
640,614929232,614930074,842
641,614930341,614931186,845
642,614931453,614932297,844
643,614932563,614933408,845
644,614933674,614934522,848
645,614934788,614935635,847
646,614935901,614936749,848
647,614937016,614937866,850
648,614938135,614938984,849
649,614939249,614940097,848
650,614940364,614941216,852
651,614941483,614942329,846
652,614942595,614943443,848
653,614943708,614944562,854
654,614944830,614945683,853
655,614945948,614946798,850
656,614947066,614947914,848
657,614948183,614949030,847
658,614949297,614950148,851
659,614950414,614951263,849
660,614951533,614952379,846
661,614952645,614953491,846
662,614953757,614954601,844
663,614954868,614955714,846
664,614955981,614956822,841
665,614957090,614957938,848
666,614958204,614959048,844
667,614959314,614960158,844
668,614960425,614961269,844
669,614961536,614962381,845
670,614962646,614963497,851
671,614963765,614964611,846
672,614964878,614965725,847
673,614965990,614966841,851
674,614967109,614967956,847
675,614968223,614969070,847
676,614969338,614970184,846
677,614970453,614971301,848
678,614971568,614972416,848
679,614972681,614973532,851
680,614973799,614974650,851
681,614974916,614975766,850
